,LoanTenure,LoanStatus,BorrowerAPR,BorrowerRate,LenderYield,EstimatedEffectiveYield,EstimatedLoss,EstimatedReturn,ProsperRating (numeric),ProsperRating (Alpha),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,DateCreditPulled,CreditScoreRangeLower,CreditScoreRangeUpper,FirstRecordedCreditLine,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,TotalProsperLoans,TotalProsperPaymentsBilled,OnTimeProsperPayments,ProsperPaymentsLessThanOneMonthLate,ProsperPaymentsOneMonthPlusLate,ProsperPrincipalBorrowed,ProsperPrincipalOutstanding,ScorexChangeAtTimeOfListing,LoanCurrentDaysDelinquent,LoanFirstDefaultedCycleNumber,LoanMonthsSinceOrigination,LoanNumber,LoanOriginalAmount,LoanOriginationQuarter,MonthlyLoanPayment,LP_CustomerPayments,LP_CustomerPrincipalPayments,LP_InterestandFees,LP_ServiceFees,LP_CollectionFees,LP_GrossPrincipalLoss,LP_NetPrincipalLoss,LP_NonPrincipalRecoverypayments,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors,EMI,ELA,InterestAmount,TotalAmount,ROI,PROI
276,60,0,0.27462,0.2489,0.2389,0.2206,0.0925,0.1281,3.0,4,6.0,1,43,35,0,182.0,1,0,368,760.0,779.0,7018,15.0,14.0,37.0,11,381.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,920.0,0.05,14930.0,29.0,0.9,2.0,0.27,5,1,7333.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,16,77856,7500,31,219.65,3294.75,1112.29,2182.46,-87.68,0.0,0.0,0.0,0.0,1.0,0,0,0.0,43,276.8494282843414,119505.0,1866.75,9366.75,0.1992953799343422,0.1554054054054054
277,60,0,0.15868,0.1355,0.1255,0.11932,0.0474,0.07192,5.0,2,11.0,1,19,35,1,154.0,0,0,368,680.0,699.0,10913,10.0,8.0,15.0,6,260.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,23082.0,0.44,29368.0,15.0,1.0,2.0,0.19,5,1,6833.333333,3.0,74.0,74.0,0.0,0.0,30000.0,10886.53,-3.0,0,14.0,1,132740,20000,7,460.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,0.0,182600.0,2710.0,22710.0,0.11933069132540731,0.3554054054054054
278,60,0,0.15449,0.1314,0.1214,0.11567,0.0449,0.07077,5.0,2,9.0,1,48,65,0,31.0,0,0,368,700.0,719.0,2670,9.0,9.0,21.0,9,518.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17502.0,0.76,4973.0,20.0,1.0,0.0,0.22,5,1,6250.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,1,131776,20000,7,456.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,259,0.0,177680.0,2628.0,22628.0,0.11613929644687997,0.3554054054054054
279,60,0,0.15936,0.1364,0.1264,0.1259,0.0249,0.101,6.0,0,9.0,15,27,49,0,25.0,0,0,368,740.0,759.0,3863,10.0,6.0,12.0,5,569.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14940.0,0.46,17460.0,12.0,1.0,1.0,0.2,4,1,4166.666667,1.0,13.0,13.0,0.0,0.0,3000.0,2098.97,30.0,0,14.0,18,73808,3000,22,69.25,1177.25,654.45,522.8,-38.34,0.0,0.0,0.0,0.0,1.0,0,0,0.0,7,89.30857294260596,27552.0,409.2,3409.2,0.12002815909890883,0.15540540540540543
280,36,0,0.35797,0.3177,0.3077,0.2896,0.1675,0.1221,1.0,6,1.0,18,4,18,0,48.0,1,0,368,660.0,679.0,184,10.0,9.0,54.0,7,189.0,3.0,17.0,2.0,0.0,0.0,1.0,0.0,3298.0,0.86,502.0,44.0,0.73,2.0,0.23,5,1,6666.666667,1.0,9.0,9.0,0.0,0.0,4000.0,3321.51,-2.0,0,14.0,19,73469,4000,22,173.71,4775.21,4000.0,775.21,-24.41,0.0,0.0,0.0,0.0,1.0,0,0,0.0,45,1270.8617593416902,49749.0,1270.8,5270.8,0.24110192001214234,0.055405405405405395
281,36,0,0.29394,0.2552,0.2452,0.2392,0.119,0.1202,3.0,4,5.0,3,20,50,0,103.0,1,0,368,720.0,739.0,36,6.0,6.0,18.0,3,60.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,1550.0,0.85,165.0,16.0,0.93,0.0,0.24,4,1,5000.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,26,59420,7000,5,280.25,6976.25,4236.45,2739.8,-107.37,0.0,0.0,0.0,0.0,1.0,0,0,0.0,97,1081.4442707461517,71310.0,1786.3999999999999,8786.4,0.20331421287444232,0.1054054054054054
282,36,0,0.18725,0.1509,0.1409,0.1337,0.0499,0.0838,5.0,2,4.0,1,22,35,4,146.0,1,0,368,760.0,779.0,7615,11.0,11.0,30.0,9,562.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,18548.0,0.66,7756.0,29.0,1.0,1.0,0.25,4,1,6000.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,9,92619,20000,15,694.19,5545.2515,3688.83,1856.4215,-123.58,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,560.200681497397,128648.0,3018.0,23018.0,0.13111477973759667,0.2554054054054054
283,36,0,0.16056,0.139,0.129,0.1285,0.038,0.0905,6.0,0,9.0,1,43,59,0,48.0,0,0,368,720.0,739.0,9280,11.0,10.0,23.0,6,341.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13257.0,0.34,24726.0,21.0,0.9,0.0,0.23,3,1,3750.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,30,53005,4500,21,153.58,5481.67,4500.0,981.67,-70.63,0.0,0.0,0.0,0.0,1.0,0,0,0.0,78,631.3263944034019,27018.0,625.5,5125.5,0.12203687445127305,0.1054054054054054
284,36,1,0.22456,0.1874,0.1774,0.1733,0.065,0.1083,4.0,3,4.0,15,27,0,0,5.0,0,1,368,680.0,699.0,8960,8.0,3.0,61.0,3,248.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10598.0,0.96,402.0,56.0,0.98,3.0,0.35,4,1,6000.0,1.0,35.0,35.0,0.0,0.0,6800.0,0.0,-43.0,332,16.0,23,63477,7000,14,255.67,2812.37,1742.48,1069.89,-57.1,0.0,5257.52,5257.52,0.0,1.0,0,0,0.0,123,327.2158093544928,54225.0,1311.8000000000002,8311.8,0.15782381674246257,0.2554054054054054
285,36,0,0.21945,0.1824,0.1724,0.1615,0.0674,0.0941,4.0,3,4.0,1,8,46,0,35.0,1,0,368,680.0,699.0,2933,11.0,9.0,51.0,6,235.0,1.0,9.0,0.0,0.0,50.0,1.0,0.0,5730.0,0.94,264.0,40.0,0.67,0.0,0.33,4,1,4208.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,10,90971,5000,15,181.36,1632.24,1002.6,629.64,-34.52,0.0,0.0,0.0,0.0,1.0,0,0,0.0,80,183.3144679220166,37832.0,912.0,5912.0,0.15426251691474965,0.20540540540540542
286,36,0,0.30532,0.2699,0.2599,0.2534,0.112,0.1414,3.0,4,7.0,1,4,0,0,380.0,0,0,368,740.0,759.0,5531,3.0,3.0,3.0,3,105.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3802.0,0.3,8698.0,3.0,1.0,1.0,0.13,3,1,2375.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,29,54266,5000,30,204.1,5714.8,3513.42,2201.38,-81.58,0.0,0.0,0.0,0.0,1.0,0,0,0.0,13,948.4463630382703,53582.0,1349.4999999999998,6349.5,0.21253642019056615,0.1054054054054054
287,36,0,0.2951,0.2599,0.2499,0.2437,0.112,0.1317,3.0,4,6.0,7,9,14,0,39.0,0,0,368,700.0,719.0,6668,10.0,10.0,34.0,4,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97176.0,0.99,284.0,24.0,1.0,0.0,0.29,2,1,10000.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,28,56583,10000,30,402.85,13789.98,10000.0,3789.98,-145.82,0.0,0.0,0.0,0.0,1.0,0,0,0.0,21,2599.635058380549,103564.0,2599.0,12599.0,0.20628621319152313,0.1554054054054054
288,60,0,0.28848,0.2624,0.2524,0.22987,0.1325,0.09737,2.0,5,3.0,1,14,17,0,77.0,1,0,368,660.0,679.0,6733,15.0,14.0,27.0,9,608.0,3.0,16.0,1.0,928.0,3.0,1.0,0.0,13496.0,0.53,9751.0,21.0,0.91,2.0,0.32,2,1,9250.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,1,130924,10000,7,300.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,0.0,167440.0,2624.0,12624.0,0.20785804816223066,0.20540540540540542
289,36,0,0.30532,0.2699,0.2599,0.2534,0.112,0.1414,3.0,4,6.0,7,14,35,0,62.0,0,0,368,680.0,699.0,4469,4.0,4.0,13.0,3,203.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,8706.0,0.34,16494.0,10.0,0.46,1.0,0.23,4,1,4166.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,32,51108,4000,21,163.28,5061.68,3226.35,1835.33,-68.01,0.0,0.0,0.0,0.0,1.0,0,0,0.0,46,870.9519281465134,42866.0,1079.6,5079.6,0.21253642019056615,0.1054054054054054
290,36,0,0.16732,0.1314,0.1214,0.11567,0.0449,0.07077,5.0,2,7.0,2,14,50,0,17.0,1,0,368,680.0,699.0,11302,7.0,7.0,28.0,7,195.0,1.0,2.0,0.0,0.0,8.0,1.0,0.0,2172.0,0.25,6478.0,25.0,0.8,0.0,0.15,4,1,5000.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,1,132293,15000,7,506.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,0.0,85956.0,1970.9999999999998,16971.0,0.11613929644687995,0.3054054054054054
291,60,0,0.15868,0.1355,0.1255,0.11932,0.0474,0.07192,5.0,2,6.0,1,34,47,7,25.0,1,0,368,720.0,739.0,2834,21.0,20.0,55.0,13,1981.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,125404.0,0.72,42214.0,54.0,1.0,0.0,0.22,2,0,25000.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,1,131922,15000,7,345.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,0.0,136950.0,2032.5000000000002,17032.5,0.11933069132540733,0.2554054054054054
292,36,0,0.32333,0.2839,0.2739,0.2614,0.1375,0.1239,2.0,5,8.0,1,31,41,0,10.0,0,0,368,640.0,659.0,9999,13.0,13.0,49.0,6,246.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10818.0,0.6,4561.0,40.0,0.97,0.0,0.21,4,1,5000.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,19,72101,4000,22,166.3,5223.92,4000.0,1223.92,-43.1,0.0,0.0,0.0,0.0,1.0,0,0,0.0,44,1135.7406552714795,44882.0,1135.6,5135.6,0.22112314043149775,0.1054054054054054
293,36,0,0.24753,0.24,0.23,0.1615,0.0724,0.0917,4.07224258423391,3,5.950066585742402,0,22,11,1,3.0,1,0,473,660.0,679.0,9217,11.0,11.0,22.0,6,204.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,7900.0,0.95,364.0,19.0,0.84,1.0,0.73,1,1,1916.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,82,15367,17000,9,666.96,24034.31,17000.0,7034.31,-293.1,0.0,0.0,0.0,0.0,1.0,0,0,0.0,171,4081.7687552059156,163880.0,4080.0,21080.0,0.1935483870967742,0.1554054054054054
294,60,0,0.14249,0.1199,0.1099,0.10568,0.0349,0.07078,6.0,0,10.0,1,43,46,0,119.0,1,0,368,740.0,759.0,6643,9.0,9.0,14.0,6,975.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30836.0,0.36,52964.0,12.0,0.91,0.0,0.23,2,1,8750.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,5,106767,20000,32,444.79,1772.5901,985.95,786.6401,-66.16,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,118.3479630505939,163880.0,2398.0,22398.0,0.10706313063666399,0.3054054054054054
295,36,0,0.2354,0.198,0.188,0.17416,0.0849,0.08926,4.0,3,3.0,1,40,35,0,66.0,0,0,368,700.0,719.0,8022,9.0,9.0,22.0,7,634.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,31624.0,0.77,8937.0,20.0,1.0,2.0,0.52,3,1,2935.833333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,5,108074,8000,32,296.49,1181.6203,672.82,508.8003,-25.91,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,133.41824019203622,65024.0,1584.0,9584.0,0.1652754590984975,0.2554054054054054
296,36,0,0.17359,0.1449,0.1349,0.1326,0.0565,0.0761,5.0,2,8.0,19,9,1,0,19.0,0,0,368,700.0,719.0,525,4.0,4.0,43.0,3,128.0,0.0,3.0,1.0,0.0,22.0,1.0,0.0,3206.0,0.65,105.0,36.0,0.66,1.0,0.11,3,1,3000.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,25,61092,2000,5,68.83,1651.92,1235.29,416.63,-28.76,0.0,0.0,0.0,0.0,1.0,0,0,0.0,38,180.37564145742718,12433.0,289.8,2289.8,0.12656127172678835,0.10540540540540543
297,36,1,0.26681,0.2287,0.2187,0.2134,0.099,0.1144,3.0,4,5.0,1,17,35,1,38.0,0,0,368,640.0,659.0,9346,7.0,5.0,32.0,5,112.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2677.0,0.84,315.0,16.0,0.87,1.0,0.42,1,1,2000.0,1.0,12.0,12.0,0.0,0.0,2000.0,1528.06,-14.0,575,9.0,24,61789,5025,5,194.18,776.72,403.88,372.84,-16.3,0.0,4621.12,4621.12,0.0,1.0,0,0,0.0,102,92.42303986229865,46397.0,1149.2175,6174.2175,0.18613168389354603,0.2554054054054054
298,36,0,0.19128,0.184,0.169,0.1615,0.0724,0.0917,4.07224258423391,3,5.950066585742402,0,4,46,2,67.0,0,0,285,640.0,659.0,1292,10.0,9.0,3.0,2,24.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,8549.0,0.6,4100.0,22.0,0.94,0.0,0.31,6,1,2416.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,91,2656,7500,16,268.94,9693.07,7500.0,2193.07,-63.02,0.0,0.0,0.0,0.0,1.0,0,0,0.0,163,1383.163824142659,57180.0,1380.0,8880.0,0.1554054054054054,0.1554054054054054
299,36,0,0.25279,0.215,0.205,0.18828,0.1025,0.08578,3.0,4,3.0,1,10,59,0,221.0,1,0,368,680.0,699.0,2098,16.0,16.0,37.0,13,1377.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,51617.0,0.76,14394.0,36.0,0.97,1.0,0.57,4,1,5231.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,2,126326,10000,7,379.32,379.32,196.72,182.6,-8.49,0.0,0.0,0.0,0.0,1.0,0,0,0.0,20,42.332988528413885,87400.0,2150.0,12150.0,0.17695473251028807,0.2554054054054054
300,36,0,0.25424,0.2199,0.2099,0.2048,0.1,0.1048,3.0,4,4.0,7,6,12,0,163.0,1,0,368,700.0,719.0,37,10.0,8.0,32.0,5,146.0,1.0,2.0,2.0,8040.0,10.0,0.0,0.0,4445.0,0.38,6685.0,31.0,0.77,0.0,0.27,5,1,7208.333333,1.0,35.0,32.0,3.0,0.0,5000.0,0.0,44.0,0,14.0,34,49428,4200,13,160.38,5292.54,3728.43,1564.11,-71.02,0.0,0.0,0.0,0.0,1.0,0,0,0.0,26,820.5221078051599,37449.0,923.58,5123.58,0.18026067710468072,0.1054054054054054
301,36,0,0.32538,0.2859,0.2759,0.2512,0.1375,0.1137,2.0,5,2.0,7,20,9,7,49.0,0,0,368,660.0,679.0,7150,9.0,8.0,18.0,7,327.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12202.0,0.73,4125.0,16.0,1.0,0.0,0.22,5,0,6666.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,10,91733,4000,15,166.73,1500.57,705.89,794.68,-27.79,0.0,0.0,0.0,0.0,1.0,0,0,0.0,61,201.83758531253946,45170.0,1143.6,5143.6,0.22233455167586902,0.20540540540540542
302,36,1,0.28574,0.2625,0.2525,0.1463,0.1,0.1463,3.0,4,7.0,1,43,48,1,23.0,0,0,368,640.0,659.0,1048,6.0,6.0,13.0,4,110.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3228.0,1.01,0.0,12.0,0.91,0.0,0.1,4,1,4183.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,269,1.0,45,42941,2500,12,101.06,3469.98,2074.47,1395.51,-49.16,0.0,425.53,425.53,20.0,1.0,0,0,0.0,68,544.6719142775315,26125.0,656.25,3156.25,0.2079207920792079,0.1554054054054054
303,36,1,0.30532,0.2699,0.2599,0.2534,0.108,0.1454,3.0,4,6.0,1,4,3,7,18.0,0,0,368,660.0,679.0,585,4.0,3.0,13.0,3,21.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,8884.0,0.31,19300.0,13.0,1.0,0.0,0.22,3,0,2500.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,1059,6.0,37,47167,4000,4,163.28,163.28,80.46,82.82,-3.07,0.0,3919.54,3919.54,0.0,1.0,0,0,0.0,84,21.72014571843367,42866.0,1079.6,5079.6,0.21253642019056615,0.2554054054054054
304,36,0,0.26681,0.2287,0.2187,0.2134,0.099,0.1144,3.0,4,7.0,11,43,41,0,181.0,0,0,368,600.0,619.0,7270,4.0,4.0,22.0,2,55.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,677.0,0.84,123.0,18.0,1.0,1.0,0.06,4,1,5000.0,1.0,9.0,9.0,0.0,0.0,3500.0,2360.57,-80.0,0,14.0,21,69014,2000,14,77.28,2109.12,1627.52,481.6,-21.08,0.0,0.0,0.0,0.0,1.0,0,0,0.0,8,372.4382139167285,18466.0,457.4,2457.4,0.186131683893546,0.055405405405405395
305,36,0,0.38486,0.3435,0.3335,0.1761,0.142,0.1761,2.0,5,5.0,6,16,35,0,75.0,1,0,368,660.0,679.0,7723,5.0,4.0,16.0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,0.76,1.0,0.2,3,1,2916.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,42,44473,1500,20,67.3,2163.99,1499.1,664.89,-19.3,0.0,0.0,0.0,0.0,1.0,0,0,0.0,40,514.9533012140428,20049.0,515.25,2015.25,0.255675474506885,0.055405405405405395
306,36,0,0.35797,0.3177,0.3077,0.2896,0.1625,0.1271,1.0,6,3.0,1,35,35,0,413.0,1,0,368,720.0,739.0,8687,9.0,7.0,34.0,6,80.0,1.0,1.0,0.0,0.0,62.0,1.0,0.0,979.0,0.78,106.0,26.0,0.62,2.0,0.33,1,1,1700.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,18,75137,4000,22,173.71,2953.07,1431.41,1521.66,-47.91,0.0,0.0,0.0,0.0,1.0,0,0,0.0,34,454.78105773482224,49749.0,1270.8,5270.8,0.24110192001214234,0.1054054054054054
307,36,0,0.15223,0.1239,0.1139,0.109,0.0399,0.0691,6.0,0,4.0,1,31,41,7,26.0,1,0,368,740.0,759.0,8766,21.0,19.0,39.0,15,299.0,2.0,9.0,1.0,50.0,1.0,0.0,0.0,6633.0,0.15,24316.0,34.0,0.68,1.0,0.22,2,0,40000.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,3,121157,15000,32,501.01,996.9282,689.94,306.9882,-25.19,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,86.77840417686004,81906.0,1858.5,16858.5,0.11024112465521843,0.2554054054054054
308,36,1,0.20735,0.2,0.19,0.1615,0.0724,0.0917,4.07224258423391,4,5.950066585742402,0,5,28,1,85.0,0,0,403,620.0,639.0,6611,14.0,13.0,22.0,11,412.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,12127.0,0.47,8345.0,21.0,0.85,1.0,0.49,3,1,2166.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,1686,32.0,84,9405,5500,1,204.4,5473.8,3732.78,1741.02,-87.05,0.0,1767.22,1767.22,0.0,1.0,0,0,0.0,42,747.6107527865983,45100.0,1100.0,6600.0,0.16666666666666666,0.1554054054054054
309,36,0,0.16056,0.139,0.129,0.1285,0.038,0.0905,6.0,0,9.0,7,34,2,0,109.0,1,0,368,800.0,819.0,7995,8.0,8.0,11.0,6,380.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13595.0,0.44,16714.0,11.0,1.0,0.0,0.18,4,1,5250.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,30,53787,15000,21,511.94,17594.79,15000.0,2594.79,-186.69,0.0,0.0,0.0,0.0,1.0,0,0,0.0,230,2104.421314678006,90060.0,2085.0,17085.0,0.12203687445127305,0.1054054054054054
310,36,0,0.12724,0.1175,0.1125,0.1615,0.0724,0.0917,4.07224258423391,4,5.950066585742402,0,40,35,0,67.0,0,0,144,600.0,619.0,3583,10.0,9.0,33.0,3,65.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,8549.0,0.6,4100.0,22.0,0.94,0.0,0.16,6,1,3750.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,92,1671,1800,16,0.0,2172.41,1800.0,372.41,-14.77,0.0,0.0,0.0,0.0,1.0,0,0,0.0,27,215.4485017364258,9414.0,211.5,2011.5,0.10514541387024609,0.055405405405405395
311,60,0,0.21345,0.189,0.179,0.16554,0.0874,0.07814,4.0,3,6.0,1,2,33,0,18.0,0,0,368,660.0,679.0,5225,9.0,9.0,16.0,3,150.0,3.0,4.0,4.0,233.0,8.0,0.0,0.0,526.0,0.25,750.0,9.0,0.69,1.0,0.18,5,1,6250.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,0,135238,13000,7,336.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,0.0,160420.0,2457.0,15457.0,0.15895710681244743,0.2554054054054054
312,36,0,0.23438,0.197,0.187,0.17274,0.0899,0.08284,4.0,3,4.0,1,10,1,0,3.0,0,0,368,660.0,679.0,1203,7.0,6.0,8.0,6,157.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,3974.0,0.89,352.0,8.0,1.0,0.0,0.13,3,1,2426.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,2,127844,4000,7,148.04,145.8811,81.11,64.7711,-3.4,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,16.003377125716543,32368.0,788.0,4788.0,0.164578111946533,0.2554054054054054
313,36,0,0.19144,0.155,0.145,0.13705,0.0549,0.08215,5.0,2,3.0,1,17,41,7,78.0,1,0,368,700.0,719.0,5818,9.0,8.0,25.0,6,839.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,64242.0,0.94,3537.0,24.0,1.0,1.0,0.22,2,0,13333.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,4,110583,15000,32,523.66,1570.98,998.05,572.93,-36.97,0.0,0.0,0.0,0.0,1.0,0,0,0.0,169,155.56664048391465,98700.0,2325.0,17325.0,0.1341991341991342,0.3054054054054054
314,36,0,0.13202,0.125,0.115,0.1615,0.0724,0.0917,4.07224258423391,0,5.950066585742402,0,4,19,1,20.0,1,0,919,720.0,739.0,6372,18.0,13.0,32.0,12,1167.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,48678.0,0.63,28368.0,32.0,0.87,1.0,0.2,2,1,10000.0,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,75,22314,25000,26,836.34,29961.25,24999.97,4961.28,-396.91,0.0,0.0,0.0,0.0,1.0,0,0,0.0,623,3170.669313354836,137500.0,3125.0,28125.0,0.1111111111111111,0.1054054054054054
315,36,0,0.12081,0.093,0.083,0.08058,0.0249,0.05568,6.0,0,7.0,1,25,28,7,225.0,0,0,368,700.0,719.0,426,17.0,16.0,33.0,16,1064.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,53293.0,0.47,58418.0,33.0,1.0,0.0,0.22,3,0,3333.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,2,128649,3000,7,95.82,95.82,72.12,23.7,-2.55,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,6.991777615762369,13044.0,279.0,3279.0,0.08508691674290943,0.20540540540540542
316,36,0,0.35797,0.3177,0.3077,0.2896,0.1625,0.1271,1.0,6,5.0,1,14,1,0,101.0,1,0,368,700.0,719.0,6589,12.0,10.0,33.0,7,349.0,1.0,4.0,0.0,0.0,10.0,0.0,0.0,11035.0,0.97,438.0,19.0,0.94,0.0,0.28,4,1,4166.666667,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,19,73273,4000,22,173.71,3126.78,1534.06,1592.72,-50.15,0.0,0.0,0.0,0.0,1.0,0,0,0.0,34,487.39454763392825,49749.0,1270.8,5270.8,0.24110192001214234,0.1054054054054054
317,60,0,0.17522,0.1519,0.1419,0.135,0.0474,0.0876,5.0,2,7.0,18,22,41,0,96.0,0,0,368,700.0,719.0,8021,9.0,8.0,46.0,5,134.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,3507.0,0.25,9993.0,38.0,0.89,3.0,0.29,4,1,4583.333333,4.0,16.0,16.0,0.0,0.0,29500.0,7019.26,13.0,0,14.0,10,91261,15000,15,358.35,3225.15,1580.66,1644.49,-108.26,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1,240.15186743213047,151710.0,2278.5,17278.5,0.1318690858581474,0.20540540540540542
318,36,0,0.09434,0.0809,0.0709,0.06919,0.0199,0.04929,7.0,1,8.0,1,4,11,0,173.0,0,0,368,720.0,739.0,1320,10.0,10.0,14.0,9,282.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10407.0,0.4,14785.0,13.0,1.0,0.0,0.24,3,1,3333.333333,1.0,16.0,15.0,0.0,0.0,6000.0,1626.55,-3.0,0,14.0,1,132584,10000,7,313.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,137,0.0,39124.0,809.0,10809.0,0.07484503654362105,0.20540540540540542
